name,profile,country
響,,0
ビョーン・イエロッテ ,"ビョーン・イングヴァル・イエロッテ (スウェーデン語: Björn Ingvar Gelotte、1975年8月27日 - )は、スウェーデンのヘヴィメタルミュージシャン（ギタリスト、ドラマー）、作曲家。メロディックデスメタルバンド、イン・フレイムスのギタリストとして著名。
2004年にギターワールド誌の『GUITAR WORLD's 100 Greatest Heavy Metal Guitarists Of All Time』では、イン・フレイムスで同僚のイェスパー・ストロムブラードと共に、70位に選出された。これは、メロディックデスメタル系のギタリストとしては最上位である。
また、ギター以外にもドラムスも演奏し、イン・フレイムス加入時はドラマーとして活動していた。",1
平本レオナ,,0
平谷庄至,"平谷 庄至（ひらや　しょうじ、1965年10月22日 - ）は、日本のドラマー。北海道札幌市出身。
KEMURIのドラマー。「SFN」、「Ayumo&KYC」、「Happy Aliens」を結成。",0
平山牧伸,,0
ビリー・コブハム,ビリー・コブハム（Billy Cobham、1944年5月16日-）は、パナマ系アメリカ人のドラマー。主にジャズおよびフュージョンの分野で活動しており、マイルス・デイヴィスやマハヴィシュヌ・オーケストラとの仕事で知られる。名字は一般的に「コバム」のように発音される。,1
ビリー・ヒギンス,"ビリー・ヒギンス（Billy Higgins, 1936年10月11日 - 2001年5月3日 ）はアメリカ合衆国のジャズドラマー。原語発音は「ヒギンズ」と濁る。",1
ビル・カーティス,,1
ビル・クルーツマン,,1
ビル・スチュワート,,1
ビル・ブルーフォード,"ビル・ブルーフォード（Bill Bruford、本名：William Scott Bruford、1949年5月17日 - ）は、イングランド出身のミュージシャン、ドラマー。
「イエス」「キング・クリムゾン」「ジェネシス」のプログレ三大グループに在籍（ジェネシスはツアー・メンバー）し、自ら率いたジャズ・ロックバンド「ブルーフォード」やフュージョンバンド「アースワークス」でも活動した。ジャズ志向のロックドラマーの代表格として知られ、「ゴング」や「ナショナル・ヘルス」のようなカンタベリー系とよばれたジャズに影響を受けた実験的なロックの分野でも数多くのセッション実績を持つ。
ローリング・ストーン誌選出「歴史上最も偉大な100人のドラマー」第16位。",1
ビル・リーフリン,"ビル・リーフリン（Bill Rieflin、1960年9月30日 - 2020年3月24日）は、アメリカ合衆国出身のミュージシャン、マルチ奏者。
1990年代に、多くの著名グループ（特にインダストリアル・ロックおよびインダストリアル・メタル・シーン）のドラマーとして活躍。マルチプレイヤーとしての才能も発揮し、「R.E.M.」「キング・クリムゾン」などで定期的に活動した。",1
HIRO,,0
HIRO,,0
廣石恵一,廣石恵一（ひろいし けいいち）は、日本のドラマー。通称廣石組長、K-1（ケーワン）。1960年11月15日生まれ。元杉山清貴&オメガトライブのメンバー。横山とは長年のバンド仲間。一時期作曲のみに専念し、バンドでの音楽活動をあきらめかけていた横山を引き戻した人物。,0
HIROKI,HIROKI（ヒロキ、Drums）ex.→OVERTKER→未散プロジェクト→Aioria→S to M→D(HIROKI/大城) / アイオロス、MU:TATION。群馬県出身、7月20日生まれ。血液型AB型。蟹座。身長：178cm、体重：60kg。影響を受けた音楽：BUCK-TICK、DEAD END,0
HIROSHI,HIROSHI（ヒロシ・寛 9月18日 - ）は、日本のドラマー、ミュージシャン。岡山県倉敷市出身。,0
広田周,,0
広永鷹文,,0
ファンキー末吉,"ファンキー末吉（ファンキーすえよし、1959年7月13日 - ）は、日本のミュージシャン、ドラマー、文筆家。本名は末吉 覚（すえよし さとる）。
香川県坂出市出身。香川大学教育学部附属坂出中学校、香川県大手前高等学校卒業、神戸商科大学（現：兵庫県立大学）管理科学科中退。
ファンキーとは自身がファンク指向であったことから付けられた芸名である。",0
フィリー・ジョー・ジョーンズ,"フィリー・ジョー・ジョーンズ（Philly Joe Jones , 1923年7月15日-1985年8月30日）は、アメリカ合衆国ペンシルベニア州フィラデルフィア出身のジャズ・ドラマー。",1
フィル・コリンズ,"フィル・コリンズ（Phil Collins、1951年1月30日 - ）は、イギリスのドラマー、歌手、ミュージシャン。身長168cm。左利き。
バンド活動と並行してソロでも活躍し、1980年代から1990年代にかけて数々の大ヒットを記録した。シングルとアルバムの総売り上げは1億5000万枚。
女優のリリー・コリンズは娘である。",1
福岡晃子,福岡 晃子（ふくおか あきこ、1983年4月16日 - ）は、日本のベーシストである。徳島県徳島市出身。血液型はA型。ロックバンド・チャットモンチーのベース・コーラスで、2002年から解散まで務めた。,0
福田健治,,0
藤井がちゃ彦,,0
藤井ヤスチカ,,0
藤岡麻美,"藤岡 麻美（ふじおか まみ、1982年5月27日 - ）は、日本のアクション女優。タレント・シンガーソングライター、女性アイドルグループ「チェキッ娘」の元メンバー。千葉県鎌ケ谷市出身、出生地は福島県（公式サイト上のプロフィールより）。血液型はA型。日本ではスカイコーポレーションに、台湾では「天藝娯樂有限公司」に所属。かつてはエムティエムプロダクション、デンナーシステムズに所属していた。
男2人、女2人の4人きょうだいの第2子（長女）であり、兄は俳優でモデルのディーン・フジオカ。",0
藤崎高寛,,0
藤田浩司,藤田 浩司（ふじた こうじ）は、日本のドラマー、ピアニスト、作曲家、プロデューサー。,0
藤本健一,藤本 健一（ふじもと けんいち、1974年3月31日 - ）は、日本のドラム奏者。別名義・愛称は「Ken☆Ken（ケンケン）」。三重県出身。血液型はO型。,0
藤原幸広,,0
BUKKA,,0
ブッチ・トラックス,,1
ふとがね金太,"ふとがね 金太（ふとがね きんた、1955年10月25日 - ）は、元ツイストのドラマー&リーダー、ミュージシャン ナレーター。本名：占部 隆一。
株式会社BEE FIT（ビーフィット）所属。",0
ブライアン・ダウニー,"ブライアン・マイケル・ダウニー（Brian Michael Downey　1951年1月27日 - ）はアイルランド・ダブリン出身のロック・ドラマー。幼馴染のフィル・ライノットとともにロックバンドシン・リジィを結成。
シン・リジィでは作曲にも数多く参加し、Allmusicの評論家エドゥアルド・リヴァダヴィアによれば、彼は「同時代のロック・ドラマーの中で最も過小評価された者のひとり」であるとのこと。
「ローリング・ストーン誌の選ぶ歴史上最も偉大な100人のドラマー」において82位。",1
ブライアン・ブレイド,ブライアン・ブレイド（Brian Blade、1970年7月25日 - ）は、アメリカのジャズ・ミュージシャン、セッションミュージシャン、シンガーソングライター、バンドリーダー、作曲家。担当楽器はドラム、パーカッション、ギター、ボーカル。,1
ブライアン・ベネット,"ブライアン・ローレンス・ベネット（Brian Laurence Bennett OBE, 1940年2月9日 - ）は、イギリスのミュージシャン、作曲家。1950年代から活躍するロック (音楽)・バンド、シャドウズのドラマーとして特に著名であるほか、作曲家として映画、テレビ音楽を多数手がける。",1
フランキー堺,"フランキー堺（フランキーさかい、（1929年〈昭和4年〉2月13日 - 1996年〈平成8年〉6月10日）は、日本のコメディアン、俳優、ジャズドラマー、司会者。
鹿児島県鹿児島市出身。本名は堺 正俊（さかい まさとし）。慶應義塾大学法学部卒業。",0
フリオ・キリコ,フリオ・キリコ（Furio Chirico 、1952年1月14日 - ）は、イタリア人のドラマー。主にプログレッシヴ・ロックおよびジャズ・ロックの分野で活動しており、イタリアン・ジャズ・ロックの最高峰アルティ・エ・メスティエリ(Arti & Mestieri)の創始者そしてブリティッシュ・イタリアン・プログレッシヴ・ロック・バンド、ザ・トリップ(The Trip)の歴史的ドラマーとして知られる。,1
BRITAIN,,0
古江俊裕,,0
古橋トール,,0
フレッド・ホワイト,,1
フロスト ,フロスト (Frost、本名:シェティル＝ヴィダル・ハラルドスタ (Kjetil-Vidar Haraldstad)、1973年6月28日 - )は、ノルウェーのヘヴィメタル・ミュージシャン (ドラマー)。ブラックメタルの分野で活動している。,1
フロ・モーニエ,,1
Fuyu,"FUYU（フユ）は、日本のドラマー。
J-POPからブラックミュージック、セッションまで様々な場で活動。EXILE ATSUSHI率いるRED DIAMOND DOGSのドラマーで、様々なアーティストのレコーディング・ライブに数多く参加、ソニー、ユニクロのCM、ジャズもこなす。",0
ベイビー・ドッズ,ベイビー・ドッズ（Baby Dodds、1898年12月24日 - 1959年2月14日）は、ルイジアナ州ニューオーリンズに生まれたジャズ・ドラム奏者である。,1
ベヴ・ベヴァン,ベヴ・ベヴァン（Bev Bevan、1944年11月24日 - ）は、イギリスのロック・ドラマー。ザ・ムーブ、エレクトリック・ライト・オーケストラ (ELO) のオリジナル・メンバーとして著名。1983年から1984年にはブラック・サバスのツアー・メンバーとしても活動した。,1
ベニー・ベンジャミン,,1
pero,,0
ポール・クック,"ポール・クック(Paul Cook, 1956年7月20日 -  )は、イギリスのパンク・ロックバンド、セックス・ピストルズのドラマー。ロンドンのハマースミス出身。",1
ポール・モチアン,,1
細川千弘,,0
ほな・いこか,ほな・いこか（1989年8月22日 - ）は、日本のドラマー、ミュージシャン、女優、タレントである。バンド・ゲスの極み乙女およびマイクロコズムのドラムス担当。女優としての活動名義はさとう ほなみ。佐藤 穂奈美（さとう ほなみ）名義での活動もある。女優業のマネジメントはワタナベエンターテインメント。東京都出身。,0
ボハノン,,1
ボブ・ロンディネリ,,1
堀江毅,,0
堀江睦男,,0
堀尾哲二,,0
堀之内大介,"Base Ball Bear（ベース ボール ベアー）は、日本のロックバンド。略称は「ベボベ」「BBB」。4人組バンドとして結成され、2006年にメジャー・デビュー。2016年からスリーピースバンドとして活動している。
レーベルはJVCケンウッド・ビクターエンタテインメント内の自主レーベル・DGP RECORDS、所属事務所はソニー・ミュージックアーティスツ。公式ファンクラブは「ベボ部」。",0
ポール・ハンフリー,ポール・ネルソン・ハンフリー ( Paul Nelson Humphrey  、1935年10月12日 – 2014年1月31日)は、アメリカのドラマー。,1
本間大嗣,本間 大嗣（ほんま ひろつぐ、1963年11月18日 - ）は、北海道出身のドラマー。FLATBACKER、LOUDNESSを経て、2001年から2013年まで再結成したANTHEMに参加していた。キーボーディストの三国義貴は従兄弟にあたる。,0
本間友浩,,0
MAH,,0
マービン・レノアー,"マービン・レノアー（Marvin Lenoar、1966年8月25日 - ）は音楽家、主にドラマーである。
作詞、作曲、プロデュース、ラップ、ボーカルなどの音楽活動を展開するほか、ミュージシャンへの歌詞・楽曲の提供などを行っている。ジャズミュージシャン、クリヤ・マコトのアルバムにも参加。",1
マイク・ビアード,,1
マイク・ポートノイ,"マイク・ポートノイ （Mike Portnoy、1967年4月20日 - ）は、アメリカ合衆国出身のドラマー、ミュージシャン、作曲家。
プログレッシブ・メタルバンド「ドリーム・シアター」の初代ドラマーとして知られる。
ローリング・ストーン誌の選ぶ「歴史上最も偉大な100人のドラマー」において2010年版では第8位であったが、改訂版の2016年版ではランク外となっている。",1
マイケル・ジャイルズ,"マイケル・ジャイルズ（Michael Rex Giles、1942年3月1日 - ）は、イングランド出身のドラマー。ロック・バンドのキング・クリムゾンの創設メンバーの一人。
「ローリング・ストーン誌の選ぶ歴史上最も偉大な100人のドラマー」において49位。",1
マイケル・シュリーヴ,マイケル・シュリーヴ（Michael Shrieve、1949年7月6日 - ）は、アメリカ合衆国のドラマー、パーカッショニスト、作曲家。ロック・バンド、サンタナのドラマーとして最もよく知られており、1969年から1974年にかけてバンドの最初の7枚のアルバムで演奏した。20歳の時、シュリーヴはウッドストックで演奏した2番目に若いミュージシャンであった。映画『ウッドストック/愛と平和と音楽の三日間』における「Soul Sacrifice」での彼のドラム・ソロは「電撃的」と表現されているが、1970年のタングルウッドにおける「Soul Sacrifice」でのドラム・ソロの方が優れていると自身では考えている。,1
マイケル河合,,0
ムース・トーマス,,1
マイケル・ホサック,マイケル・ホサック（Michael Hossack、1946年10月17日 - 2012年3月12日）はアメリカ合衆国のロック・ドラマー。ドゥービー・ブラザーズのメンバー。,1
牧野紘二,"FiⅤe（ファイブ）は日本のジャニーズ事務所所属の4人編成バンドで、ジャニーズJr.内のユニットの一つ。
1999年（平成11年）、テレビ朝日『8時だJ』内にて、「Ⅴ（ローマ数字の5）」の名前で結成が発表された。 後に「FIⅤE」に変更、その後、2007年（平成19年）5月16日に行われたLIVEより、「FiⅤe」と更に変更された。2011年12月30日のライブをもって活動停止した。",0
まこと,まこと（本名：堀内 誠（ほりうち まこと）、1968年12月31日 - ）は、ミュージシャン、作詞家、ドラム演奏家、タレント。大阪府羽曳野市出身。所属事務所はアップフロントクリエイト。,0
マコト・サカモト,マコト・サカモト（Makoto Sakamoto、坂元真、生年不明 - 2018年8月22日）は、イギリスで活動していた日本人ドラマー。Mako Sakamotoの表記も見受けられる。作曲家ユニットYUMAの元メンバー。,0
Mas Sawada,Mas Sawada（ます・さわだ、1955年 - ）は、日本の音楽プロデューサー、ミュージシャン、ドラマー。 本名は沢田昌孝（さわだ まさたか）。広島県福山市出身。近畿大学附属福山高等学校卒業、大阪産業大学中退。,0
MASAKing,MASAKing（まさきんぐ、1979年5月23日 - ）は、日本の音楽家、ドラマー、パーカッショニスト。自身では「電子打楽器奏者」と称している。宮城教育大学教育学部卒業。日本音楽教育学会所属。本名は鈴木正樹。,0
MASATO,"MASATOこと村上正人、日本のドラマー（ASSFORT/HELLBENT/恒正彦/ROSSO/SORROW/THE SHAVERZ)Masato
",0
マシータ,マシータ（1972年7月25日 - ）は、日本のドラマー。,0
升秀夫,升 秀夫（ます ひでお、1979年8月10日 - ）は、日本のドラマー。ロックバンド・BUMP OF CHICKENのドラマー。宮城県角田市生まれ、千葉県佐倉市出身。未年・獅子座。,0
舛岡圭司,舛岡圭司（ますおか けいじ、1971年9月1日 - ）は、大阪府堺市出身のドラマー。血液型O型。,0
MACHI,,0
松岡昌宏,松岡 昌宏（まつおか まさひろ、1977年1月11日 - ）は、日本の俳優・タレント・ドラマー。バンド形態の男性アイドルグループ・TOKIOのメンバー（ドラム担当）。北海道札幌市出身。所属芸能事務所はジャニーズ事務所で、株式会社TOKIOの取締役副社長・広報担当。,0
MAC,,0
マックス・ローチ,マックス・ローチ（Max Roach、1924年1月10日 - 2007年8月16日）は、アメリカ合衆国出身のジャズ・ドラマー。ケニー・クラークと並んで、最も早い時期からビバップのスタイルで演奏していたドラマーとして知られる。,1
松田晋二,松田晋二（まつだ しんじ、1978年5月24日 - ）は、日本のドラマー。THE BACK HORNのドラムス担当。福島県東白川郡塙町出身。バンドのリーダー。通称は「マツ」。,0
松田弘,松田 弘（まつだ ひろし、1956年〈昭和31年〉4月4日 - ）は、日本の男性ミュージシャン、シンガーソングライター。ロックバンドであるサザンオールスターズのメンバーで、ドラムを担当。宮崎県出身。所属事務所はアミューズ。所属レコード会社はJVCケンウッド・ビクターエンタテインメント、所属レーベルはタイシタレーベル。宮崎県立宮崎大宮高校中退。愛称は、ヒロシ、弘くん。,0
MAD大内,,0
松藤英男,松藤 英男（まつふじ ひでお、1954年4月19日 - ）は、日本のドラマー、作曲家、編曲家。福岡県福岡市出身。血液型はO型。,0
松永明日斗,,0
松永俊弥,松永 俊弥（まつなが としや、1958年6月22日 - ）は静岡県出身のセッション・ドラマー。株式会社ハーフトーンミュージック所属。テクノロックバンド・パール兄弟のメンバー。,0
松本和良,,0
松本隆,松本 隆（まつもと たかし、1949年7月16日 - ）は、日本の作詞家、ミュージシャン。ロックバンドはっぴいえんどの元ドラマー。東京都出身、兵庫県神戸市在住。,0
松本玲二,松本 玲二（まつもと りょうじ、1966年5月30日 - ）は日本のバンド、TUBEのドラマー、レーシングドライバー。神奈川県座間市出身。,0
松森英雄,,0
マモル・マヌー,マモル・マヌー（Mamoru Manu、1949年6月3日 - 2020年9月1日）は、日本のドラマー、ボーカリスト。本名は三枝 守（さえぐさ まもる）。山口県出身、横浜育ち。,0
MAYUMI,,0
マルクス・ヒルヴォネン,"マルクス・ヒルヴォネン（Markus Hirvonen、1980年5月26日 - ）は、フィンランドのヘヴィメタルミュージシャン（ドラマー）。インソムニウムのドラマーとして著名。
日本では、ファースト・ネームが英語読みのマーカス、ラスト・ネームが、長音がついたヒルヴォーネンと表記されることがある。
なお、ヌーメナで活動するギタリストは同姓同名の別人である。",1
丸山しんじ,,0
丸山晴茂,,0
MIE,,0
御木惇史,御木 惇史（みき あつし、1983年11月30日 - ）は、日本のドラマー、ドラム奏者、打楽器奏者、パーカッショニスト、Trackmaker、画家、アーティスト。,0
ミッキー・ディー,"ミッキー・ディー（Mikkey Dee、1963年10月31日 - ）は、スウェーデン出身のロックミュージシャン、ドラマー。
主にHR/HMの分野で活動し、特に英ロックバンド「モーターヘッド」で長らく活躍した。ほか「キング・ダイアモンド」「スコーピオンズ」などに在籍している。",1
ミッキー・ハート,,1
ミック・エイボリー,,1
ミイダシンジ,,0
MIZUHO,MIZUHO（ミズホ、1986年12月12日 - ）は、日本の元歌手、元ドラマー。本名は斉藤 瑞穂（さいとう みずほ）。ZONEの元メンバー。北海道札幌市出身。かつての所属芸能事務所はランタイムミュージックエンタテインメント。かつての所属レコード会社はソニー・ミュージックエンタテインメントで、レーベルはSony Records。血液型はA型。,0
道倉康介,,0
湊雅史,湊 雅史（みなと まさふみ、1966年3月20日 - ）は、日本のドラマー。DEAD ENDの旧メンバーで、DEAD END時代はバンド内での慣例に従い Minato 名義で活動していた。東京都で生まれ、13歳から札幌へ移る。血液型はO型。父親はジャズピアニストの湊孝夫。,0
みのすけ,みのすけ（1965年4月25日 - ）は、日本の舞台俳優、声優・ミュージシャン、ドラマーである。東京都出身。日本大学鶴ヶ丘高等学校卒業。身長163cm。,0
三原重夫,,0
三村隆史,"RAZZ MA TAZZ（ラズ マ タズ）は、1989年に結成された日本のロックバンド。1994年メジャー・デビュー。「美しいメロディーと甘い言語感覚」で人気があり“ポスト・ミスチル（Mr.Children）”と呼ばれた。
1999年に解散したが、2019年、20年ぶりに復活した。",0
宮ユキオ,,0
宮上元克,宮上 元克（みやがみ もとかつ、1969年2月1日 - ）は、日本のドラマー。THE MAD CAPSULE MARKETS 、ACE OF SPADESのメンバー。身長・182cm、血液型・B型、東京都中野区出身。既婚。,0
宮田繁男,宮田 繁男（みやた しげお、1958年5月3日 - 2014年3月30日）は、日本のドラマー・音楽プロデューサー。,0
宮野大介,,0
宮脇“JOE”知史,宮脇“JOE”知史（みやわき ジョー さとし、1964年5月6日 - ）は、日本のミュージシャン（ドラマー）。京都府出身。既婚。同志社香里高等学校卒。同志社大学中退。,0
三好真美,三好 真美（みよし まみ）は日本の作詞家、作曲家、歌手、ドラマー。rumania montevideoのボーカル。GIZA studio所属。大阪府在住。,0
向山テツ,向山 テツ（むかいやま てつ、1955年1月31日 - ）は、日本のドラマー。長崎県長崎市出身。身長174cm、体重55kg。血液型はA型。,0
牟田昌広,,0
村井守,,0
村石雅行,村石 雅行（むらいし まさゆき、1964年7月19日 - ）は、日本のドラマー、音楽プロデューサー。熊本県熊本市出身。血液型はA型。日本の音楽界で様々なアーティストの曲を支える。,0
村上“ポンタ”秀一,"村上 “ポンタ” 秀一（むらかみ ぽんた しゅういち、1951年1月1日 - 2021年3月9日）は、日本のドラム奏者。兵庫県西宮市出身。今津中学校、市立西宮高校を経て、大阪教育大学中退。血液型O型。愛称はポンタさん。別名、ポンタ村上。
ジャズ、ロック、J-POP、歌謡曲などジャンルを問わず、国内外でセッションドラマー/スタジオ・ミュージシャンとして活動。",0
村上寛,村上 寛（むらかみ ひろし、1948年3月14日 - ）は東京都出身のドラマー。,0
村上宏之,,0
村瀬シゲト,,0
村田勝美,,0
むらたたむ,むらた たむ（1992年9月25日 - ）は、日本のドラマー。「キュートなビジュアルからは想像できないパワフルなドラミングを繰り広げる」と評された。同名義の演奏動画の再生回数は、累計3139万回（2019年6月4日時点）。最も好きなドラマーはトニー・ロイスター・ジュニアで、熊谷徳明の楽器配置に影響を受けた。血液型はO型。夫は作曲家の山岡晃。,0
メルヴィン・パーカー,,1
メル・テイラー,メル・テイラー（Mel Taylor、1933年9月24日 - 1996年8月11日）は、ザ・ベンチャーズに在籍していたドラマーである。アメリカ合衆国、ニューヨーク州ブルックリン出身。,1
メル・ルイス,メル・ルイス（Mel Lewis、1929年5月10日 - 1990年2月2日）は、ジャズ・ドラム奏者、ビッグバンド・リーダー。,1
モーリン・タッカー,モーリン・タッカー（Maureen Tucker、1944年8月26日 - ）は、アメリカ合衆国のミュージシャン。ロックバンド、ヴェルヴェット・アンダーグラウンドのドラマーとして知られる。,1
茂木欣一,"茂木 欣一（もてぎ きんいち、1967年（昭和42年）12月15日 - ）は、日本のミュージシャン。
フィッシュマンズ、MariMari rhythmkiller machinegun及び東京スカパラダイスオーケストラのドラマーとして活動。
明治学院大学卒業。血液型はA型。愛称は「欣ちゃん」。",0
MOTOKATSU MIYAGAMI,,0
本木利尚,,0
イクエ・モリ,森 郁恵 イクエ・モリ（1953年12月17日 -  ）は、ニューヨークで活動するドラマー、エレクトロニック・ミュージシャン、作曲家、グラフィックデザイナーである。,0
森信行,森 信行（もり のぶゆき、1975年〈昭和50年〉6月20日 - ）は、日本のミュージシャン。ロックバンド、くるりの元ドラマー。現在はいくつかのバンドに所属しつつ、フリーのドラマーとして精力的に活動している。,0
森本繁,,0
矢尾拓也,矢尾 拓也（やお たくや、1988年1月22日 - ）は、日本のドラマー。3ピースバンドNanakambaのメンバー、パスピエの元メンバー。パスピエ在籍時はひらがな表記の“やおたくや”名義で活動していた。,0
ヤガミトール,ヤガミ トール（本名：樋口 隆、1962年8月19日 - ）は、日本のミュージシャン。群馬県高崎市出身。ロックバンド・BUCK-TICKのドラムで知られる。初期には「TOLL」と表記されていた。愛称は「アニイ」。BUCK-TICKの所属事務所である有限会社バンカーの元代表取締役（現在はボーカルの櫻井敦司が代表）。既婚。,0
八木優樹,,0
ヤキ・リーベツァイト,ヤキ・リーベツァイト（Jaki Liebezeit、本名Hans Liebezeit、1938年5月26日 - 2017年1月22日）は、ドイツ・ドレスデン出身のドラマー。ロックバンド「カン」の創設メンバーとして知られる。,1
薬師神勝,,0
矢島敏郎,,0
ヤスカ・ラーチカイネン,ヤスカ・W・ラーチカイネン (Jaska W. Raatikainen、本名：ヤスカ・イルマリ・ラーティカイネン (Jaska Ilmari Raatikainen)、1979年7月18日 - )は、フィンランドのヘヴィメタルミュージシャン (ドラマー)。メロディックデスメタルバンド、チルドレン・オブ・ボドムの元ドラマーとして著名。,1
柳田英輝,,0
ヤニ・ステファノヴィック,"ヤニ・ステファノヴィック（Jani Stefanović、1979年5月23日 - ）は、スウェーデン/フィンランドのヘヴィメタルミュージシャン、グラフィックデザイナー。出生地や、かつての活動の中心はスウェーデン・イェーテボリであるが、少年期から青年期にかけて、約8年間、隣国フィンランドのヘルシンキに在住しており、ヤニは「フィンランドは自分のすべての始まりの地である。」と述べている。また、2020年現在はフィンランドを活動の拠点としている。スウェーデンでの居住暦や活動歴も長いが、媒体によってはフィンランド人ともされており、正確な国籍は不明。
スウェーデンなどのヨーロッパのヘヴィメタルシーンでは、バンドの掛け持ちは普通に行われているが、ヤニのような数の掛け持ちを行っているミュージシャンは稀である。同様のミュージシャンとして、ヤニと複数のバンドで活動を共にするクリスチャン・アルヴェスタムも多くのバンドを掛け持ちしている。",1
矢野博康,矢野 博康（やの ひろやす、1970年12月24日 - ）は、日本の作家・音楽プロデューサー兼ドラマー。大分県大分市出身。ホリプロ所属。星座はやぎ座。,0
矢部浩志,矢部浩志（やべ ひろし、1963年12月21日 - ）は、ドラマー。「ベスト・クラシックス」を経て、1985年加入。広末涼子、石井竜也、キリンジなど数多くのアーティストのレコーディングやコンサートに参加。一方でメロディーメーカーとしてもセンスを発揮、在籍時は直枝に次ぐ数のレパートリーを生み出した。,0
山木秀夫,"山木 秀夫（やまき ひでお、1952年12月22日 - ）は、熊本県出身のドラマー。コレクションドラムスクール主催。
娘はアイドルグループX21のメンバーだった山木コハル。",0
山口智史,"山口 智史（やまぐち さとし）は日本のドラマー。生年月日は1985年3月20日（38歳）。ドラムス、コーラスを担当。身長168cm。血液型はA型[102]。右利き。既婚（2009年[114] - ）。なお、妻は武田の幼なじみである。
洗足学園音楽大学ジャズ科を中退。歌手の平原綾香は大学の同期。",0
山口昌人,山口 昌人（やまぐち まさと、1965年8月11日 - ）は、日本のミュージシャン、ドラマー。血液型はB型。愛称はPONちゃん。,0
山崎彰,,0
山下哲,,0
山田雅人,山田 雅人（やまだ まさと、1982年11月9日 - ）は、日本のドラマー。スリーピースロックバンド、シュノーケルのメンバーとして活動を行っている。長崎県佐世保市生まれ、福岡県育ち。身長175cm。血液型はA型。妻は女優・脚本家の大村仁望。,0
山田亘,"山田 わたる（やまだ わたる、1958年2月2日 - ）は、日本の音楽家、ドラマー。
株式会社ワイズオフィス代表取締役。",0
山中綾華,,0
山野敦子,,0
ヤン・アクセル・ブロンベルク,"ヤン・アクセル・ブロンベルク (Jan Axel Blomberg、1969年8月2日 - )は、ノルウェーヘードマルク県Trysil出身のブラックメタルミュージシャン（ドラマー）。ヘルハマー (Hellhammer)のステージネームで著名。ヘルハマーのステージネームは、スイスのエクストリーム・メタル・バンド、ヘルハマーに由来する。身長167cm。
主にブラックメタルを中心に非常に多数のバンドに参加し活動している。特に1988年から正式メンバーとなっているメイヘムのドラマーとして著名。また、1990年にはアークチュラスをSteinar Sverd Johnsenと共に結成した。アークチュラスは2007年に解散を発表するが、2011年に再結成し活動している。
ドラマーとしての才能は傑出しており、ノルウェーのミュージシャンに贈られる賞、Spellemannprisenを3度受賞している。",1
ヤンネ・パルヴィアイネン ,"ヤンネ・パルヴィアイネン (Janne Parviainen、1973年 - )は、フィンランドのヘヴィメタルミュージシャン (ドラマー)。ファミリーネームが、パーヴィアイネンと書かれることもある。現在は、エンシフェルムとValvetで活動している。また、過去にはワルタリやシナジー、Barathrum、Zwanzigerといったバンドで活動していた。
ドラムス以外を担当することは少ないが、極一部のアルバムでバックボーカルやバウロンも演奏している。",1
ユウ岡崎,,0
YUKI,,0
YUSHI,,0
祐二,,0
YUJI,,0
YUICHI,,0
YUSUKE,,0
ゆうや,ゆうや（12月9日 - ）は、日本のミュージシャン・ドラマー・作曲家・プロデューサーである。ロックバンド・シドのメンバーである。血液型A型。千葉県市原市出身。,0
yukihiro,"yukihiro（ユキヒロ）は、日本のミュージシャン、ドラマー、DJ、シンガーソングライター。
ロックバンド・L'Arc〜en〜Ciel、geek sleep sheep、Petit Brabanconのドラマー。元ZI:KILL、DIE IN CRIESのドラマー、元P'UNK〜EN〜CIELのベーシスト。L'Arc〜en〜Cielではメインコンポーザーの一人として、「New World」や「DRINK IT DOWN」「Cradle」「trick」などの楽曲を手掛けている。
2001年からは、ソロプロジェクト・acid androidの活動を開始。このソロプロジェクトでは、ドラムの他に、ボーカル、ギター、プログラミング、ミキシングを担当している。現在までにアルバム7作品、シングル4作品、映像作品4作品を発表している。他にも、THE MAD CAPSULE MARKET'S、THE NOVEMBERSのアルバムにプログラミングで参加している。
所属事務所はMAVERICK。所属レーベルはDanger Crue Records。",0
雪好 ,,0
YOSHIAKI,YOSHIAKI （よしあき、1982年12月7日（40歳） - ）ドラムス担当。2019年10月16日、医者から職業性ジストニアであると診断され、治療に専念するためバンドとしての活動を休養することを発表。,0
YOSHIKI ,"YOSHIKI（よしき、1965年11月20日 - ）は、日本のミュージシャン、ドラマー、ピアニスト、マルチプレイヤー、ソングライター、音楽プロデューサー､ 実業家。
ロックバンドX JAPANのリーダーであり、映画、テレビ、アニメなど様々な作品の音楽コンポーザーも務める。本名は林 佳樹（はやし よしき）。身長175cm。血液型はB型。
世界的に活躍するアーティストとしてこれまで、ボノ（U2）、サラ・ブライトマン、ウィル・アイ・アム（ブラック・アイド・ピーズ）、KISS、ジョージ・マーティン（ビートルズプロデューサー）、ロジャー・テイラー（クイーン）などと共演している。",0
YO-HEY,YO-HEY（ヨー-ヘイ、1988年2月6日 - ）は、日本の男性プロレスラー。本名は藤田 洋平（ふじた ようへい）。兵庫県養父市出身。プロレスリング・ノア所属。血液型A型。,0
吉澤響,,0
吉田達也,吉田 達也（よしだ たつや、1961年1月9日 - ）は、日本のミュージシャン、ドラマー、作曲家。インディ・レーベル「磨崖仏 (Magaibutsu)」主宰。,0
